Gemeinde;Gemeindename;Gebietsnummer;Gebietsart;Gebietsname;Bezirksnummer;Wahlberechtigte gesamt (A);Wahlberechtigte ohne Wahlschein (A1);Wahlberechtigte mit Wahlschein (A2);Wahlberechtigte nicht im WVZ (A3);Waehler gesamt (B);Waehler ohne Wahlschein;Waehler mit Wahlschein;Stimmzettel ungueltige (C);Stimmzettel gueltige (D1);Stimmen gueltige (D2);D01;D01 Personenstimmen;D01 Listenstimmen;D01_1;D01_2;D01_3;D01_4;D01_5;D01_6;D01_7;D01_8;D01_9;D01_10;D01_11;D01_12;D01_13;D01_14;D01_15;D01_16;D01_17;D01_18;D01_19;D01_20;D01_21;D01_22;D01_23;D01_24;D01_25;D01_26;D01_27;D01_28;D01_29;D01_30;D01_31;D01_32;D01_33;D01_34;D01_35;D01_36;D01_37;D01_38;D01_39;D01_40;D01_41;D01_42;D01_43;D01_44;D01_45;D01_46;D01_47;D01_48;D01_49;D01_50;D01_51;D01_52;D01_53;D02;D02 Personenstimmen;D02 Listenstimmen;D02_1;D02_2;D02_3;D02_4;D02_5;D02_6;D02_7;D02_8;D02_9;D02_10;D02_11;D02_12;D02_13;D02_14;D02_15;D02_16;D02_17;D02_18;D02_19;D02_20;D02_21;D02_22;D02_23;D02_24;D02_25;D02_26;D02_27;D02_28;D02_29;D02_30;D02_31;D02_32;D02_33;D02_34;D02_35;D02_36;D02_37;D02_38;D02_39;D02_40;D02_41;D02_42;D02_43;D02_44;D02_45;D02_46;D02_47;D02_48;D02_49;D02_50;D02_51;D02_52;D02_53;D02_54;D02_55;D02_56;D02_57;D02_58;D02_59;D03;D03 Personenstimmen;D03 Listenstimmen;D03_1;D03_2;D03_3;D03_4;D03_5;D03_6;D03_7;D03_8;D03_9;D03_10;D03_11;D03_12;D03_13;D03_14;D03_15;D03_16;D03_17;D03_18;D03_19;D03_20;D03_21;D03_22;D03_23;D03_24;D03_25;D03_26;D03_27;D03_28;D03_29;D03_30;D03_31;D03_32;D04;D04 Personenstimmen;D04 Listenstimmen;D04_1;D04_2;D04_3;D04_4;D04_5;D04_6;D04_7;D04_8;D04_9;D04_10;D04_11;D04_12;D04_13;D04_14;D04_15;D04_16;D04_17;D04_18;D04_19;D04_20;D04_21;D04_22;D04_23;D04_24;D05;D05 Personenstimmen;D05 Listenstimmen;D05_1;D05_2;D05_3;D05_4;D05_5;D05_6;D05_7;D05_8;D05_9;D05_10;D05_11;D05_12;D05_13;D05_14;D05_15;D05_16;D05_17;D05_18;D05_19;D05_20;D06;D06 Personenstimmen;D06 Listenstimmen;D06_1;D06_2;D06_3;D06_4;D06_5;D06_6;D06_7;D06_8;D06_9;D06_10;D06_11;D06_12;D06_13;D06_14;D06_15;D06_16;D06_17;D06_18;D06_19;D06_20;D07;D07 Personenstimmen;D07 Listenstimmen;D07_1;D07_2;D07_3;D07_4;D07_5;D07_6;D07_7;D07_8;D07_9;D07_10;D07_11;D07_12;D07_13;D07_14;D07_15;D09;D09 Personenstimmen;D09 Listenstimmen;D09_1;D09_2;D09_3;D09_4;D09_5;D09_6;D09_7;D09_8;D09_9;D09_10;D10;D10 Personenstimmen;D10 Listenstimmen;D10_1;D10_2;D10_3;D10_4;D10_5;D11;D11 Personenstimmen;D11 Listenstimmen;D11_1;D11_2;D11_3;D11_4;D12;D12 Personenstimmen;D12 Listenstimmen;D12_1;D12_2;D12_3;D13;D13 Personenstimmen;D13 Listenstimmen;D13_1;D13_2;D13_3;D13_4;D14;D14 Personenstimmen;D14 Listenstimmen;D14_1;D15;D15 Personenstimmen;D15 Listenstimmen;D15_1;D15_2;D16;D16 Personenstimmen;D16 Listenstimmen;D16_1;D16_2;D16_3;D16_4;D16_5;D16_6;
04011000;Bremen;04011000-375-03;STIMMBEZIRK;Blockdiek 03;375-03;1012;885;127;0;221;220;1;19;202;985;229;127;102;54;9;12;0;2;1;0;2;1;0;3;2;0;1;0;1;5;0;0;0;0;0;1;0;10;0;0;0;0;2;4;0;3;1;5;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;1;403;240;163;137;3;2;0;21;0;0;2;0;0;0;3;0;0;0;0;2;5;0;0;0;7;0;1;0;0;0;0;0;0;0;5;10;0;28;0;6;0;0;1;0;0;0;0;0;1;5;0;1;0;0;0;0;0;0;0;0;0;0;46;17;29;9;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;76;25;51;1;1;0;0;5;0;0;0;0;1;0;15;0;0;0;1;1;0;0;0;0;0;0;0;18;7;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;29;126;5;0;0;1;5;6;1;0;1;3;0;0;2;0;0;5;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;5;2;0;0;0;0;0;0;0;5;0;0;6;0;6;0;0;0;0;0;9;9;0;1;6;1;1;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;0;14;8;6;1;1;1;0;0;5;
04011000;Bremen;04011000-375-04;STIMMBEZIRK;Blockdiek 04;375-04;933;749;184;0;300;299;1;15;285;1392;417;162;255;76;14;2;0;2;1;2;0;4;0;3;2;1;0;4;10;0;0;0;1;0;0;0;0;29;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;3;0;0;0;0;1;0;0;0;482;342;140;227;9;28;1;24;0;0;0;3;1;0;0;0;0;1;0;1;0;0;0;10;0;0;0;3;1;0;0;0;0;2;3;6;0;5;3;0;1;1;0;0;0;0;0;0;1;2;0;7;0;0;0;1;0;0;0;1;0;0;34;11;23;8;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;31;68;13;12;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;44;17;27;6;2;0;0;1;1;0;0;0;0;0;0;0;1;0;5;0;1;0;0;196;50;146;23;0;0;1;10;1;1;7;1;1;0;0;1;3;1;0;0;0;0;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;19;0;1;0;0;0;0;0;0;0;0;10;9;1;5;0;4;0;0;13;5;8;0;5;0;0;5;0;5;0;0;0;5;0;5;0;0;0;0;0;0;0;0;21;2;19;1;1;35;2;33;2;0;0;0;0;0;
04011000;Bremen;04011000-38;STADTTEIL;Hemelingen;;28170;21180;6990;0;16116;9729;6387;408;15708;77767;21666;9603;12063;3941;946;150;84;70;13;322;78;1297;44;54;13;14;44;272;70;42;22;21;30;14;14;2;5;491;15;13;5;15;0;207;12;42;9;25;5;37;6;103;9;1;71;554;174;21;22;129;8;7;11;36;1;12;25650;16548;9102;11293;215;1195;89;291;22;29;45;147;17;6;46;67;19;101;3;123;18;7;10;304;115;15;14;41;35;41;12;25;17;14;26;280;29;114;27;160;18;262;18;25;16;199;69;7;127;19;25;642;15;13;1;6;7;11;28;21;1;6;6587;1971;4616;424;78;303;51;90;37;22;42;106;12;39;34;35;203;14;39;26;35;150;8;50;6;22;5;43;24;28;1;12;16;10;6;7930;4368;3562;1642;1140;88;54;51;38;34;196;18;123;31;554;23;92;46;19;28;10;14;6;39;109;7;6;3533;907;2626;443;62;8;23;30;6;55;70;8;12;10;12;8;8;4;93;3;13;5;34;6876;1411;5465;569;55;60;34;72;68;19;85;9;27;9;26;39;36;21;85;26;15;124;32;872;206;666;11;12;20;13;10;9;13;2;4;1;38;33;24;9;7;870;286;584;36;106;27;12;8;9;24;13;16;35;450;110;340;59;22;9;12;8;113;47;66;17;16;5;9;375;64;311;13;39;12;233;55;178;9;19;14;13;140;26;114;26;1085;75;1010;45;30;1387;233;1154;141;45;17;12;11;7;
04011000;Bremen;04011000-381;ORTSTEIL;Sebaldsbrück;;6463;4893;1570;0;3716;2264;1452;118;3598;17791;5279;2369;2910;1040;210;49;25;25;5;84;22;222;19;18;1;4;5;93;10;12;10;9;8;5;3;0;1;180;7;5;1;6;0;14;7;18;0;5;2;13;1;44;1;1;9;39;104;5;0;14;1;5;4;1;1;1;5758;3775;1983;2535;49;309;22;83;6;13;23;27;8;0;11;37;2;35;1;23;3;0;5;51;22;0;1;12;3;13;2;15;2;0;12;89;1;37;3;49;3;61;2;14;3;24;5;0;18;2;5;112;1;7;1;3;1;3;0;5;0;1;1431;404;1027;110;20;56;11;24;9;1;5;14;1;5;1;2;35;4;16;2;4;24;3;9;0;12;0;11;4;2;1;4;11;2;1;1754;937;817;374;264;11;7;13;12;11;47;5;23;7;102;3;15;8;4;5;1;2;0;5;17;1;0;882;260;622;142;10;4;5;3;5;16;7;5;4;1;4;2;4;2;37;1;2;2;4;1565;346;1219;138;8;15;9;12;16;4;37;4;6;2;1;13;6;5;14;4;3;47;2;158;36;122;2;3;9;3;0;0;6;1;3;0;1;3;1;2;2;177;75;102;12;11;10;4;4;4;7;7;5;11;67;15;52;8;1;1;2;3;34;18;16;5;6;4;3;82;14;68;2;10;2;44;7;37;2;0;5;0;25;8;17;8;255;17;238;13;4;280;30;250;16;6;1;4;1;2;
04011000;Bremen;04011000-381-97;BRIEFWAHLBEZIRK;Sebaldsbrück II Briefwahl;381-97;0;0;0;0;734;0;734;14;720;3585;1354;592;762;276;90;8;1;5;1;35;5;68;12;4;0;1;2;22;4;3;0;3;0;1;0;0;0;6;1;2;0;1;0;2;5;2;0;1;0;3;0;2;1;0;1;6;12;2;0;0;0;0;2;0;1;1;1132;692;440;432;12;80;8;28;0;4;2;7;0;0;1;0;0;18;0;6;1;0;0;6;2;0;0;0;1;1;1;2;1;0;1;27;0;13;3;3;0;7;1;6;1;1;2;0;5;0;0;7;0;0;0;0;0;0;0;1;0;1;253;50;203;14;1;14;0;1;0;0;0;2;0;0;0;0;3;0;3;0;3;2;2;0;0;1;0;2;0;1;0;0;1;0;0;286;184;102;70;80;2;1;1;5;0;6;0;0;2;0;0;5;2;0;1;0;1;0;2;6;0;0;152;24;128;20;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;245;54;191;14;1;1;0;1;2;0;0;1;2;0;0;1;1;2;6;0;0;22;0;7;3;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;33;14;19;1;2;6;0;0;1;2;0;0;2;12;5;7;1;1;1;1;1;6;5;1;1;1;2;1;22;2;20;0;2;0;14;5;9;0;0;5;0;4;0;4;0;40;6;34;3;3;25;3;22;2;0;0;0;1;0;
04011000;Bremen;04011000-381-98;BRIEFWAHLBEZIRK;Sebaldsbrück I Briefwahl;381-98;0;0;0;0;694;0;694;12;682;3397;876;383;493;159;32;7;7;4;0;15;7;42;1;4;0;0;0;20;0;1;0;0;0;0;1;0;0;21;2;0;0;0;0;4;0;3;0;0;0;0;0;10;0;1;2;14;19;3;0;3;0;0;1;0;0;0;1256;837;419;547;10;72;1;3;1;7;11;5;5;0;0;0;1;9;0;9;2;0;0;20;1;0;0;0;2;0;0;5;0;0;7;8;0;10;0;11;0;22;0;2;0;6;3;0;10;1;0;33;1;7;0;0;1;1;0;3;0;0;334;88;246;9;1;7;1;3;7;1;0;4;0;2;0;1;15;1;1;1;1;7;0;6;0;1;0;8;1;0;0;0;10;0;0;362;199;163;79;49;2;2;6;5;3;12;2;4;1;21;1;0;1;1;1;0;0;0;1;7;1;0;133;43;90;23;3;1;1;0;0;9;0;0;0;0;1;0;0;0;5;0;0;0;0;208;42;166;11;1;5;1;5;3;2;7;2;1;0;0;1;0;1;0;2;0;0;0;39;6;33;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;24;15;9;0;6;1;1;1;1;0;1;2;2;7;2;5;2;0;0;0;0;9;5;4;2;3;0;0;9;1;8;0;1;0;13;0;13;0;0;0;0;3;1;2;1;67;6;61;6;0;57;0;57;0;0;0;0;0;0;
04011000;Bremen;04011000-381-01;STIMMBEZIRK;Sebaldsbrück 01;381-01;1364;920;444;0;494;490;4;23;471;2318;794;349;445;184;23;20;3;2;0;5;2;5;1;3;0;1;2;2;2;0;4;4;0;2;0;0;0;42;0;0;0;4;0;0;2;0;0;3;0;0;0;3;0;0;1;6;16;0;0;5;1;0;0;1;0;0;693;457;236;323;8;26;3;19;1;0;1;0;0;0;3;22;0;1;0;1;0;0;0;2;8;0;0;2;0;0;0;0;0;0;1;8;0;7;0;10;1;5;0;0;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;135;33;102;9;1;3;0;3;0;0;0;0;0;0;0;0;0;0;10;0;0;5;0;0;0;0;0;1;1;0;0;0;0;0;0;204;90;114;43;31;1;0;0;0;5;0;0;8;0;1;0;0;0;1;0;0;0;0;0;0;0;0;180;37;143;27;3;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;151;50;101;29;0;2;1;2;0;0;5;0;0;1;0;5;0;2;1;1;1;0;0;15;2;13;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;3;8;2;0;0;0;0;0;0;1;0;0;9;1;8;0;0;0;1;0;11;6;5;2;2;2;0;14;5;9;2;1;2;4;0;4;0;0;0;0;5;1;4;1;38;2;36;1;1;54;10;44;2;6;0;1;0;1;
04011000;Bremen;04011000-381-02;STIMMBEZIRK;Sebaldsbrück 02;381-02;934;752;182;0;336;333;3;13;323;1572;365;162;203;68;17;3;2;5;2;3;0;13;0;1;0;1;0;4;1;1;1;0;1;1;0;0;0;24;2;1;0;1;0;1;0;0;0;0;1;3;0;1;0;0;0;1;2;0;0;0;0;0;1;0;0;0;590;427;163;298;7;17;5;6;1;0;2;2;0;0;3;0;1;1;1;1;0;0;0;16;1;0;1;5;0;3;1;1;0;0;1;20;0;0;0;0;0;3;0;5;0;1;0;0;1;0;0;23;0;0;0;0;0;0;0;0;0;0;90;15;75;8;0;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;68;63;24;4;1;1;1;0;1;7;0;2;0;20;1;0;1;2;1;1;0;0;0;1;0;0;89;35;54;12;0;0;0;1;1;5;4;2;2;0;0;0;1;0;5;0;0;1;1;234;25;209;18;0;0;0;2;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;0;1;0;1;1;0;0;1;0;3;1;1;0;0;0;0;0;1;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;32;1;31;1;0;14;3;11;3;0;0;0;0;0;
04011000;Bremen;04011000-381-03;STIMMBEZIRK;Sebaldsbrück 03;381-03;787;682;105;0;258;256;2;10;248;1228;324;166;158;61;13;5;3;0;0;4;5;16;0;0;0;0;0;0;0;0;5;0;0;0;2;0;0;13;0;1;1;0;0;1;0;3;0;0;0;7;0;4;0;0;3;2;16;0;0;1;0;0;0;0;0;0;396;259;137;183;0;21;2;18;1;1;0;2;1;0;1;0;0;3;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;4;0;0;0;2;1;0;0;1;0;0;1;0;0;3;0;0;0;1;0;0;0;0;0;0;62;26;36;7;0;3;2;2;1;0;0;1;0;1;0;1;0;0;0;0;0;5;1;0;0;0;0;0;1;1;0;0;0;0;0;122;47;75;15;11;0;0;2;0;0;3;0;3;0;12;1;0;0;0;0;0;0;0;0;0;0;0;83;34;49;25;0;0;0;0;0;1;0;1;1;0;0;0;0;1;4;0;0;0;1;186;34;152;7;1;1;1;0;9;1;0;0;0;0;0;5;0;0;2;1;0;5;1;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;5;13;0;0;0;0;0;0;5;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;22;5;17;5;0;0;0;0;0;
04011000;Bremen;04011000-381-04;STIMMBEZIRK;Sebaldsbrück 04;381-04;1114;839;275;0;357;353;4;18;339;1674;410;212;198;68;11;1;1;2;1;5;1;39;0;1;0;0;1;22;0;6;0;2;1;1;0;0;0;39;0;1;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;3;1;0;0;0;0;0;0;0;0;0;565;382;183;278;5;18;1;6;0;0;5;1;0;0;1;15;0;0;0;1;0;0;5;2;5;0;0;0;0;0;0;1;1;0;0;6;0;2;0;0;0;17;0;0;0;2;0;0;1;1;0;7;0;0;0;0;0;1;0;0;0;0;190;77;113;31;3;9;1;7;0;0;2;4;0;0;1;0;6;0;1;0;0;0;0;2;0;5;0;0;0;0;0;4;0;0;1;179;86;93;32;23;1;0;0;1;0;0;0;2;0;26;0;0;0;0;0;0;0;0;0;1;0;0;49;21;28;7;0;1;1;0;1;0;0;1;0;0;1;2;3;0;4;0;0;0;0;142;36;106;11;0;0;2;2;0;0;11;0;0;0;0;0;5;0;0;0;0;5;0;35;9;26;0;0;1;0;0;0;0;1;3;0;0;1;0;1;2;19;5;14;1;1;1;0;0;0;0;1;1;0;15;0;15;0;0;0;0;0;3;0;3;0;0;0;0;15;1;14;0;1;0;2;0;2;0;0;0;0;0;0;0;0;25;1;24;1;0;25;0;25;0;0;0;0;0;0;
04011000;Bremen;04011000-381-05;STIMMBEZIRK;Sebaldsbrück 05;381-05;1036;825;211;0;335;331;4;11;324;1594;387;207;180;62;4;4;5;5;1;11;1;17;0;1;0;1;0;18;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;2;0;5;0;0;0;0;1;17;0;0;0;6;14;0;0;4;0;0;0;0;0;0;470;296;174;171;3;27;2;0;0;0;2;8;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;7;0;1;0;25;0;1;0;1;0;10;0;0;0;0;1;26;0;0;0;2;0;1;0;1;0;0;175;59;116;19;4;7;0;3;1;0;1;3;0;2;0;0;6;3;0;1;0;2;0;0;0;5;0;0;0;0;0;0;0;2;0;203;94;109;41;16;3;1;1;0;2;17;0;2;0;4;0;5;0;0;1;0;1;0;0;0;0;0;52;20;32;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;184;45;139;21;4;5;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;10;0;21;12;9;1;2;8;0;0;0;0;0;0;0;1;0;0;0;0;44;14;30;4;1;2;2;0;0;0;3;2;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;5;0;9;0;9;0;0;0;0;10;5;5;5;17;0;17;0;0;12;0;12;0;0;0;0;0;0;
04011000;Bremen;04011000-381-06;STIMMBEZIRK;Sebaldsbrück 06;381-06;1228;875;353;0;508;501;7;17;491;2423;769;298;471;162;20;1;3;2;0;6;1;22;5;4;1;0;0;5;3;1;0;0;5;0;0;0;1;10;0;0;0;0;0;3;0;5;0;1;1;0;0;3;0;0;2;1;24;0;0;1;0;5;0;0;0;0;656;425;231;303;4;48;0;3;2;1;0;2;2;0;1;0;0;1;0;3;0;0;0;4;4;0;0;5;0;9;0;5;0;0;0;3;1;0;0;0;2;4;0;0;1;2;0;0;0;0;2;12;0;0;1;0;0;0;0;0;0;0;192;56;136;13;10;8;6;5;0;0;1;0;1;0;0;0;5;0;1;0;0;3;0;1;0;0;0;0;1;0;1;0;0;0;0;267;169;98;70;50;1;2;2;1;0;2;3;2;4;18;0;5;4;0;1;0;0;0;2;2;0;0;144;46;98;18;3;2;0;2;2;1;3;1;1;0;2;0;0;1;9;0;0;0;1;215;60;155;27;1;1;4;0;1;0;11;0;0;0;1;1;0;0;5;0;2;5;1;16;4;12;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;20;12;8;4;0;0;0;2;2;0;0;0;4;17;6;11;5;0;0;0;1;2;2;0;0;0;0;2;17;0;17;0;0;0;0;0;0;0;0;0;0;3;1;2;1;34;1;33;1;0;71;9;62;4;0;1;3;0;1;
04011000;Bremen;04011000-382;ORTSTEIL;Hastedt;;7287;5069;2218;0;4595;2552;2043;76;4519;22424;4268;1746;2522;872;254;31;12;14;5;81;11;96;4;7;4;4;20;32;39;6;1;6;13;1;2;0;2;31;4;2;3;5;0;35;1;4;2;4;2;3;1;2;6;0;26;38;22;11;2;16;0;0;0;0;0;9;7114;4381;2733;3044;65;301;26;34;8;8;13;56;3;1;9;14;5;23;0;47;10;5;1;188;15;7;10;17;20;4;9;1;12;12;2;60;21;27;1;56;10;24;9;3;2;14;50;7;16;0;10;82;1;1;0;2;3;3;1;6;1;1;3303;1020;2283;205;36;158;23;37;21;15;26;67;11;24;24;21;123;7;10;22;21;60;4;21;4;4;3;24;14;22;0;6;0;5;2;3422;1804;1618;712;475;48;32;30;16;6;117;11;84;15;67;14;33;23;11;12;3;8;2;18;60;4;3;857;205;652;109;22;2;8;11;1;5;6;2;5;4;2;3;1;2;10;0;1;2;9;1244;284;960;93;19;19;5;12;23;2;20;1;3;3;12;14;13;0;19;1;0;21;4;380;77;303;3;5;8;9;7;3;1;0;1;1;3;16;13;5;2;298;114;184;10;59;4;3;2;3;14;4;2;13;200;49;151;29;12;4;1;3;44;15;29;11;1;0;3;190;38;152;7;23;8;87;24;63;1;13;6;4;48;5;43;5;332;22;310;12;10;637;142;495;90;24;12;4;8;4;
04011000;Bremen;04011000-382-96;BRIEFWAHLBEZIRK;Hastedt III Briefwahl;382-96;0;0;0;0;762;0;762;10;752;3748;732;299;433;160;47;0;0;2;0;18;0;20;0;1;2;0;10;5;7;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;6;3;3;3;1;1;0;0;0;0;0;4;1088;646;442;438;11;44;3;7;7;3;5;15;0;0;2;5;1;5;0;3;2;0;0;45;8;0;2;12;3;2;0;0;0;1;1;1;1;4;1;7;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;591;194;397;54;7;23;3;3;8;6;2;8;3;3;8;2;22;1;4;4;5;8;1;2;1;1;0;5;1;3;0;5;0;1;0;597;302;295;118;106;8;2;8;3;2;30;1;7;1;0;0;0;1;1;1;0;0;0;0;12;1;0;152;33;119;15;7;0;0;0;0;2;2;0;0;0;0;0;0;0;5;0;1;0;1;173;24;149;7;0;1;1;6;4;0;1;0;1;0;0;1;0;0;1;0;0;1;0;65;11;54;0;0;0;1;0;0;0;0;0;0;2;7;0;1;0;39;12;27;1;1;0;0;0;1;1;3;2;3;57;10;47;10;0;0;0;0;9;1;8;1;0;0;0;11;2;9;1;1;0;16;9;7;0;6;0;3;7;2;5;2;107;13;94;7;6;104;17;87;13;1;2;0;0;1;
04011000;Bremen;04011000-382-97;BRIEFWAHLBEZIRK;Hastedt II Briefwahl;382-97;0;0;0;0;526;0;526;7;519;2585;597;247;350;110;31;0;1;3;2;12;1;16;2;1;0;2;0;7;0;1;0;3;0;0;2;0;0;25;0;0;0;4;0;9;0;0;0;2;0;0;0;0;0;0;1;2;3;1;1;3;0;0;0;0;0;2;878;559;319;422;9;53;0;3;0;1;0;3;0;0;0;5;1;0;0;4;0;0;0;32;1;0;0;0;1;0;0;0;0;0;1;1;0;2;0;3;0;1;0;0;0;1;2;0;5;0;0;2;0;0;0;1;3;0;0;1;0;1;296;105;191;27;3;25;1;5;1;1;5;1;0;1;0;7;6;1;0;2;2;7;1;2;0;1;0;3;2;1;0;0;0;0;0;320;213;107;97;40;2;2;1;1;1;6;1;8;2;17;1;11;9;4;2;0;0;0;1;5;1;1;116;31;85;8;0;0;5;10;0;1;1;0;1;0;0;2;0;1;0;0;0;0;2;176;38;138;16;1;1;3;3;1;0;1;0;0;0;1;0;6;0;2;0;0;3;0;37;13;24;2;1;1;1;1;0;1;0;0;1;1;1;1;1;1;64;24;40;3;12;1;2;1;1;1;0;0;3;19;1;18;1;0;0;0;0;2;1;1;1;0;0;0;3;0;3;0;0;0;7;0;7;0;0;0;0;2;0;2;0;28;2;26;2;0;40;10;30;6;4;0;0;0;0;
04011000;Bremen;04011000-382-98;BRIEFWAHLBEZIRK;Hastedt I Briefwahl;382-98;0;0;0;0;730;0;730;11;719;3577;715;288;427;153;29;8;2;4;1;25;1;19;0;1;0;1;3;7;3;2;0;0;2;1;0;0;0;1;2;0;3;0;0;4;1;0;1;0;0;0;1;2;0;0;1;4;4;1;0;0;0;0;0;0;0;1;1292;826;466;578;4;71;6;3;0;1;3;22;1;0;1;0;0;1;0;6;0;2;0;29;0;0;0;0;2;0;2;0;5;0;0;21;0;2;0;12;1;10;0;0;0;1;3;0;0;0;3;36;0;0;0;0;0;0;0;0;0;0;548;145;403;13;2;38;3;0;2;1;6;16;3;2;4;0;30;0;0;2;2;5;1;4;1;0;1;6;1;0;0;1;0;0;1;504;248;256;108;88;2;7;4;1;0;12;1;8;2;4;1;1;3;0;1;1;0;0;1;2;0;1;95;19;76;18;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;116;22;94;0;0;10;0;0;3;0;2;0;0;0;0;2;0;0;0;0;0;5;0;38;7;31;0;1;2;1;0;0;0;0;0;0;0;3;0;0;0;19;6;13;0;5;1;0;0;0;0;0;0;0;20;8;12;6;2;0;0;0;13;5;8;5;0;0;0;16;0;16;0;0;0;5;1;4;1;0;0;0;6;0;6;0;70;1;69;0;1;120;40;80;32;2;3;1;1;1;
04011000;Bremen;04011000-382-01;STIMMBEZIRK;Hastedt 01;382-01;1305;965;340;0;414;410;4;8;406;2016;269;100;169;36;21;11;0;1;0;2;0;19;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;690;389;301;262;3;11;2;3;0;0;1;1;0;0;2;3;0;2;0;8;2;1;0;7;2;0;0;3;0;1;0;0;0;10;0;28;2;2;0;5;0;0;1;0;0;0;5;0;10;0;3;8;1;0;0;0;0;0;0;0;0;0;291;104;187;36;1;10;2;2;1;2;3;10;0;3;0;5;13;0;0;2;0;8;1;0;0;0;0;1;0;2;0;0;0;1;1;263;126;137;30;25;3;2;1;0;0;4;3;16;4;13;2;6;2;2;4;0;0;0;3;5;1;0;58;12;46;2;2;1;1;0;0;0;0;1;0;0;1;0;0;0;4;0;0;0;0;148;44;104;22;0;0;0;1;2;0;3;0;1;0;5;0;2;0;4;0;0;4;0;53;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;10;21;0;5;0;0;0;0;2;0;0;3;23;0;23;0;0;0;0;0;7;5;2;2;0;0;3;43;12;31;1;8;3;11;0;11;0;0;0;0;9;0;9;0;40;3;37;0;3;80;16;64;14;2;0;0;0;0;
